desc_epigrafe,id_local,id_epigrafe,id_distrito_local,desc_distrito_local,total_local_act,total_locales,target,total_ab_dist_17_19,part_ab_dist_17_19,desc_tipo_agrup,lat,lon,id_act_normdesc_act_norm,rotulo,points_in_radius,Población,Hombre,Mujeres,Densidad (Habitantes / Ha.),Edad promedio,Total Hogares,Españoles,Extranjeros,Mixtos,España fuera barrio dia laboral,Extranjero fuera barrio dia laboral,Total fuera barrio dia laboral,España fuera barrio fin semana,Extranjero fuera barrio fin semana,Total fuera barrio fin semana,Total barrio dia laboral,Total barrio fin semana,Total trabajo dia laboral,Total trabajo fin semana,total_TF_week,ratio_t_total,ratio_fb_total,ratio_b_total,dist_type
ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS CON OBRADOR,285003947,472407,1,CENTRO              ,819,12178,0,2847,288,SIN AGRUPACION,40.41528177862711,-3.703311187227627,,II,33,115198,58027,57171,257.98517239887445,44.02638251495832,67296,50164,8979,8153,1956512,348482,2304994,960027,169516,1129543,623007,241830,363775,110026,4773175,0.09926327863528993,0.7195497755686728,0.18118694579603722,1
COMERCIO AL POR MENOR DE CHARCUTERIA,285003988,472202,1,CENTRO              ,819,12178,0,2847,288,SIN AGRUPACION,40.41460461145559,-3.70798340970331,,COMERCIO DE ROPA,20,115198,58027,57171,257.98517239887445,44.02638251495832,67296,50164,8979,8153,1956512,348482,2304994,960027,169516,1129543,623007,241830,363775,110026,4773175,0.09926327863528993,0.7195497755686728,0.18118694579603722,1
COMERCIO AL POR MENOR DE CHARCUTERIA,285003998,472202,1,CENTRO              ,819,12178,0,2847,288,SIN AGRUPACION,40.41569138676427,-3.7085252055905698,,LOS FERREROS,10,115198,58027,57171,257.98517239887445,44.02638251495832,67296,50164,8979,8153,1956512,348482,2304994,960027,169516,1129543,623007,241830,363775,110026,4773175,0.09926327863528993,0.7195497755686728,0.18118694579603722,1
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA SIN OBRADOR,285003999,472402,1,CENTRO              ,819,12178,0,2847,288,SIN AGRUPACION,40.41578190474207,-3.7084554343842404,,MISTURA,13,115198,58027,57171,257.98517239887445,44.02638251495832,67296,50164,8979,8153,1956512,348482,2304994,960027,169516,1129543,623007,241830,363775,110026,4773175,0.09926327863528993,0.7195497755686728,0.18118694579603722,1
CENTROS DE TATUAJE Y/O ANILLADO,285004022,960901,1,CENTRO              ,819,12178,0,2847,288,SIN AGRUPACION,40.41794465849936,-3.7083601307390035,,OPERA TATTOO THEATER,8,115198,58027,57171,257.98517239887445,44.02638251495832,67296,50164,8979,8153,1956512,348482,2304994,960027,169516,1129543,623007,241830,363775,110026,4773175,0.09926327863528993,0.7195497755686728,0.18118694579603722,1
COMERCIO AL POR MENOR DE JUEGOS Y JUGUETES,285004027,476501,1,CENTRO              ,819,12178,0,2847,288,SIN AGRUPACION,40.418594672820696,-3.703711091027327,,MEDIA MARKT,7,115198,58027,57171,257.98517239887445,44.02638251495832,67296,50164,8979,8153,1956512,348482,2304994,960027,169516,1129543,623007,241830,363775,110026,4773175,0.09926327863528993,0.7195497755686728,0.18118694579603722,1
CENTROS DE BRONCEADO,285004032,960205,1,CENTRO              ,819,12178,0,2847,288,SIN AGRUPACION,40.417430167254786,-3.7055731028520533,,ENTRE-3,3,115198,58027,57171,257.98517239887445,44.02638251495832,67296,50164,8979,8153,1956512,348482,2304994,960027,169516,1129543,623007,241830,363775,110026,4773175,0.09926327863528993,0.7195497755686728,0.18118694579603722,1
ACTIVIDADES DE LOS GIMNASIOS,285004039,931008,1,CENTRO              ,819,12178,0,2847,288,SIN AGRUPACION,40.42283575554688,-3.711440956237134,,VP PLAZA DE ESPAÑA DESING,6,115198,58027,57171,257.98517239887445,44.02638251495832,67296,50164,8979,8153,1956512,348482,2304994,960027,169516,1129543,623007,241830,363775,110026,4773175,0.09926327863528993,0.7195497755686728,0.18118694579603722,1
"COMERCIO AL POR MENOR DE AVES, HUEVOS Y CAZA SIN OBRADOR",285004100,472206,1,CENTRO              ,819,12178,0,2847,288,SIN AGRUPACION,40.4081102549958,-3.7018812009338222,,MOHI ALIMENTACI0N,6,115198,58027,57171,257.98517239887445,44.02638251495832,67296,50164,8979,8153,1956512,348482,2304994,960027,169516,1129543,623007,241830,363775,110026,4773175,0.09926327863528993,0.7195497755686728,0.18118694579603722,1
REPARACION DE OTROS EFECTOS PERSONALES Y ARTICULOS DE USO DOMESTICO N.C.O.P.,285004123,952005,1,CENTRO              ,819,12178,0,2847,288,SIN AGRUPACION,40.41295035690992,-3.697028389641961,,ROSSELLIMAC,5,115198,58027,57171,257.98517239887445,44.02638251495832,67296,50164,8979,8153,1956512,348482,2304994,960027,169516,1129543,623007,241830,363775,110026,4773175,0.09926327863528993,0.7195497755686728,0.18118694579603722,1
TRATAMIENTO HIGIENICO DE ANIMALES (PELUQUERIAS),285004226,960902,1,CENTRO              ,819,12178,0,2847,288,SIN AGRUPACION,40.41379292906367,-3.712524349984227,,PERRO Y MUCHACHO,0,115198,58027,57171,257.98517239887445,44.02638251495832,67296,50164,8979,8153,1956512,348482,2304994,960027,169516,1129543,623007,241830,363775,110026,4773175,0.09926327863528993,0.7195497755686728,0.18118694579603722,1
ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS CON OBRADOR,285004243,472407,1,CENTRO              ,819,12178,0,2847,288,SIN AGRUPACION,40.4082227878821,-3.708541160124934,,NO HAY MUESTRAS,25,115198,58027,57171,257.98517239887445,44.02638251495832,67296,50164,8979,8153,1956512,348482,2304994,960027,169516,1129543,623007,241830,363775,110026,4773175,0.09926327863528993,0.7195497755686728,0.18118694579603722,1
CENTROS DE TATUAJE Y/O ANILLADO,285004256,960901,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.413721464762844,-3.719713314945201,,FOOT AND BODY,1,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
COMERCIO AL POR MENOR DE JUEGOS Y JUGUETES,285004381,476501,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.40493969320844,-3.7150119938040627,,ROTULO NO INFORMADO,0,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
ACTIVIDADES DE LOS GIMNASIOS,285004404,931008,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.40070674684166,-3.713340993107611,,CURVES,5,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
"COMERCIO AL POR MAYOR FRUTAS, VERDURAS Y DERIVADOS",285004417,463101,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.39891169601827,-3.706369578799066,,DESCONOCIDO,0,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
ACTIVIDADES DE LOS GIMNASIOS,285004433,931008,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.39721029076612,-3.704678533220284,,RUBEN HURTADO CABELLE,10,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS CON OBRADOR,285004463,472407,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.40142679993799,-3.7031551893047654,,QUE PIZZA,3,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
ACTIVIDADES DE LOS GIMNASIOS,285004468,931008,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.40516445234946,-3.7077666382410066,,ALTAFIT GIMNASIOS,7,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
CENTROS DE CUIDADO INFANTIL,285004494,851003,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.40357366255238,-3.7041910092710344,,ASOCIACION 4 GATOS ESPACIO INFANTIL,2,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS CON OBRADOR,285004533,472407,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.40148514830504,-3.7024487387215186,,MELOCOCINAN,3,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
TRATAMIENTO HIGIENICO DE ANIMALES (PELUQUERIAS),285004562,960902,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.40044473044525,-3.7031685393545977,,COMERCIO DE PRODUCTOS Y ALIMENTACION PARA MASCOTAS Y PELUQUERIA CANINA,4,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
CENTROS DE CUIDADO INFANTIL,285004571,851003,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.399369778523244,-3.7021439373159515,,GUARDERIA,2,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
ACTIVIDADES DE LOS GIMNASIOS,285004645,931008,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.397760975460976,-3.7015144741102066,,HI FITNESS,10,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
COMERCIO AL POR MENOR DE JUEGOS Y JUGUETES,285004685,476501,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.396849972465695,-3.701693554488944,,R0TULO NO INFORMADO,1,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
COMERCIO AL POR MENOR DE ARTICULOS DEPORTIVOS,285004706,476403,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.39519962166718,-3.7004864364548427,,ASTRON INTERNACIONAL,1,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
CENTROS DE TATUAJE Y/O ANILLADO,285004712,960901,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.39658783413692,-3.6988629248238025,,"ESTABLECIMIENTO DE TATUAJES, MICROPIGMENTACION ESTABLECIMIENTO NO SANI",5,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
COMERCIO AL POR MENOR DE COMPLEMENTOS Y ALIMENTOS PARA ANIMALES DE COMPAÑIA,285004735,477602,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.39793664925594,-3.6977927732659963,,CLINICA REINO ANIMAL,4,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
COMERCIO AL POR MENOR DE CARNICERIA-CHARCUTERIA,285004772,472203,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.39552719964243,-3.6969666371888477,,CARNICERIA,2,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
COMERCIO AL POR MENOR DE CARNICERIA,285004825,472201,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.39241223570053,-3.695108199581897,,CARNICERIA AYA,11,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
COMERCIO AL POR MENOR DE CARNICERIA,285004850,472201,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.391522063754664,-3.6933198797312503,,CARNICERIA LA VICTORIA,11,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS CON OBRADOR,285004868,472407,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.3905025453318,-3.693568636428788,,ROBERTO PIZZERIA,6,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
ACTIVIDADES DE LOS GIMNASIOS,285004885,931008,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.38564214203835,-3.688276112408821,,LOCAL FITNESS,1,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
"COMERCIO AL POR MENOR DE  PASTELERIA, CONFITERIA, REPOSTERIA CON OBRADOR-SIN BARRA DEGUSTACION",285004947,472404,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.39722866187618,-3.6941796959070756,,PAN & PAST,8,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA SIN OBRADOR,285004953,472402,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.39627210019445,-3.6929443991210147,,PANADERIA CRISTINA,5,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
"COMERCIO AL POR MENOR DE  PASTELERIA, CONFITERIA, REPOSTERIA CON OBRADOR-SIN BARRA DEGUSTACION",285004991,472404,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.39741239034608,-3.695088919203656,,DIA MARKET,9,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
"COMERCIO AL POR MENOR DE PASTELERIA, CONFITERIA, REPOSTERIA CON OBRADOR-BARRA DEGUSTACION",285005153,472403,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.40207621498788,-3.691059485259537,,R0TULO NO INFORMADO,3,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
ACTIVIDADES DE LOS GIMNASIOS,285005205,931008,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.402420610784375,-3.6982160573896845,,MC FIT GIMNASIO,12,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
COMERCIO AL POR MENOR DE COMPLEMENTOS Y ALIMENTOS PARA ANIMALES DE COMPAÑIA,285005274,477602,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.40391338895909,-3.6911725512704914,,CMV LA TIENDA CENTRO MEDICO VETERINARIO,1,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS CON OBRADOR,285005285,472407,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.40407617616168,-3.6910681535929695,,P PREPARADOS BODEGAS ROSELL,2,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
COMERCIO AL POR MENOR DE ARTICULOS DEPORTIVOS,285005288,476403,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.404726408860704,-3.6908037517876697,,ROTULO NO INFORMADO,3,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
CENTROS DE JUEGOS O CELEBRACIONES INFANTILES SIN COCINA,285005369,932002,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.40022290287157,-3.7070431916068105,,LOGOPEDIA-PSICOLOGO,1,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
"COMERCIO AL POR MENOR DE  PASTELERIA, CONFITERIA, REPOSTERIA CON OBRADOR-SIN BARRA DEGUSTACION",285005387,472404,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.40992935264706,-3.718152551805923,,PANADERIA PANSOLO,3,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
COMERCIO AL POR MENOR DE CARNICERIA,285005443,472201,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.38560982252462,-3.6876513621572995,,MERCADITO JOSE LUIS,0,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS CON OBRADOR,285005484,472407,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.40070754811349,-3.7088158856622724,,LA CAZUELA,2,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
"COMERCIO AL POR MENOR DE PASTELERIA, CONFITERIA, REPOSTERIA CON OBRADOR-BARRA DEGUSTACION",285005486,472403,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.40012486078006,-3.7098114189186613,,CAFETERIA - PASTELERIA,2,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
"COMERCIO AL POR MENOR DE  PASTELERIA, CONFITERIA, REPOSTERIA CON OBRADOR-SIN BARRA DEGUSTACION",285005505,472404,2,ARGANZUELA          ,394,5522,0,1306,108,SIN AGRUPACION,40.403943840629864,-3.7070114156944483,,UVEPAN,4,123013,56064,66949,238.04674780455818,44.5454007670801,65005,56759,2798,5448,900033,45873,945906,359245,18421,377666,655916,254049,190696,55740,2479973,0.09937043669427047,0.533704197586022,0.3669253657197074,3
