datos_a§o;clase_inmueble;distrito_cod;distrito_nombre;barrio_cod;barrio_nombre;uso_cod;uso_deno;inmuebles_barrio;a§o_cons_medio;sup_cons_barrio;sup_cons_media;sup_suelo_barrio;sup_suelo_media;val_cat_barrio;val_cat_medio
2015;UR;08;Fuencarral - El Pardo;088;EL GOLOSO;V;Residencial;5.966;2.006;850.170;143;;;918.873.565,39;154.018,36
2015;UR;08;Fuencarral - El Pardo;088;EL GOLOSO;Y;Sanidad y Beneficencia;4;1.981;112.186;28.046;;;120.610.103,60;30.152.525,90
2015;UR;09;Moncloa - Aravaca;091;CASA DE CAMPO;A;AlmacÇn-Estacionamiento;967;1.988;81.660;84;;;42.480.529,57;43.930,23
2015;UR;09;Moncloa - Aravaca;091;CASA DE CAMPO;C;Comercial;403;1.961;116.138;288;;;159.258.665,10;395.182,79
2015;UR;09;Moncloa - Aravaca;091;CASA DE CAMPO;E;Cultural;13;1.947;43.517;3.347;;;36.707.377,18;2.823.644,40
2015;UR;09;Moncloa - Aravaca;091;CASA DE CAMPO;G;Ocio y Hosteler°a;44;1.829;109.493;2.488;;;114.055.123,13;2.592.161,89
2015;UR;09;Moncloa - Aravaca;091;CASA DE CAMPO;I;Industrial;41;1.964;86.829;2.118;;;100.522.555,77;2.451.769,65
2015;UR;09;Moncloa - Aravaca;091;CASA DE CAMPO;K;Deportivo;6;1.972;34.334;5.722;;;23.218.464,29;3.869.744,05
2015;UR;09;Moncloa - Aravaca;091;CASA DE CAMPO;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;52;;;;14.498.743;278.822;170.708.642,51;3.282.858,51
2015;UR;09;Moncloa - Aravaca;091;CASA DE CAMPO;O;Oficinas;38;1.962;33.728;888;;;46.392.824,57;1.220.863,80
2015;UR;09;Moncloa - Aravaca;091;CASA DE CAMPO;P;Edificio Singular;2;1.972;20.264;10.132;;;15.741.723,20;7.870.861,60
2015;UR;09;Moncloa - Aravaca;091;CASA DE CAMPO;R;Religioso;3;1.852;1.969;656;;;1.650.776,26;550.258,75
2015;UR;09;Moncloa - Aravaca;091;CASA DE CAMPO;T;Espect†culos;4;1.976;441.677;110.419;;;51.777.719,47;12.944.429,87
2015;UR;09;Moncloa - Aravaca;091;CASA DE CAMPO;V;Residencial;6.323;1.969;632.380;100;;;699.872.202,59;110.686,73
2015;UR;09;Moncloa - Aravaca;091;CASA DE CAMPO;Y;Sanidad y Beneficencia;10;1.980;36.668;3.667;;;40.686.082,29;4.068.608,23
2015;UR;09;Moncloa - Aravaca;092;ARGöELLES;A;AlmacÇn-Estacionamiento;2.364;1.977;278.944;118;;;196.790.862,87;83.244,87
2015;UR;09;Moncloa - Aravaca;092;ARGöELLES;C;Comercial;1.023;1.947;201.006;196;;;449.937.426,56;439.821,53
2015;UR;09;Moncloa - Aravaca;092;ARGöELLES;E;Cultural;18;1.954;49.313;2.740;;;61.777.732,09;3.432.096,23
2015;UR;09;Moncloa - Aravaca;092;ARGöELLES;G;Ocio y Hosteler°a;141;2.007;65.197;462;;;137.580.134,03;975.745,63
2015;UR;09;Moncloa - Aravaca;092;ARGöELLES;I;Industrial;15;1.960;47.331;3.155;;;81.697.924,53;5.446.528,30
2015;UR;09;Moncloa - Aravaca;092;ARGöELLES;K;Deportivo;3;1.954;16.530;5.510;;;23.727.631,19;7.909.210,40
2015;UR;09;Moncloa - Aravaca;092;ARGöELLES;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;22;;;;8.480;385;2.943.118,01;133.778,09
2015;UR;09;Moncloa - Aravaca;092;ARGöELLES;O;Oficinas;357;1.963;214.979;602;;;415.210.927,81;1.163.055,82
2015;UR;09;Moncloa - Aravaca;092;ARGöELLES;P;Edificio Singular;7;1.956;133.271;19.039;;;181.865.354,82;25.980.764,97
2015;UR;09;Moncloa - Aravaca;092;ARGöELLES;R;Religioso;14;1.953;26.226;1.873;;;36.757.565,21;2.625.540,37
2015;UR;09;Moncloa - Aravaca;092;ARGöELLES;V;Residencial;12.640;1.949;1.645.620;130;;;3.072.544.622,91;243.081,06
2015;UR;09;Moncloa - Aravaca;092;ARGöELLES;Y;Sanidad y Beneficencia;10;1.944;42.094;4.209;;;57.888.311,99;5.788.831,20
2015;UR;09;Moncloa - Aravaca;093;CIUDAD UNIVERSITARIA;A;AlmacÇn-Estacionamiento;4.481;1.984;238.430;53;;;123.100.701,94;27.471,70
2015;UR;09;Moncloa - Aravaca;093;CIUDAD UNIVERSITARIA;C;Comercial;333;1.967;55.756;167;;;75.650.492,60;227.178,66
2015;UR;09;Moncloa - Aravaca;093;CIUDAD UNIVERSITARIA;E;Cultural;87;1.966;1.218.299;14.003;;;1.038.347.143,47;11.935.024,64
2015;UR;09;Moncloa - Aravaca;093;CIUDAD UNIVERSITARIA;G;Ocio y Hosteler°a;5;1.963;3.085;617;;;4.594.295,80;918.859,16
2015;UR;09;Moncloa - Aravaca;093;CIUDAD UNIVERSITARIA;I;Industrial;66;1.966;646.118;9.790;;;453.879.947,53;6.876.968,90
2015;UR;09;Moncloa - Aravaca;093;CIUDAD UNIVERSITARIA;K;Deportivo;28;1.978;4.107.258;146.688;;;397.174.050,12;14.184.787,50
2015;UR;09;Moncloa - Aravaca;093;CIUDAD UNIVERSITARIA;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;191;;;;1.708.579;8.945;367.943.190,41;1.926.404,14
2015;UR;09;Moncloa - Aravaca;093;CIUDAD UNIVERSITARIA;O;Oficinas;131;1.975;255.012;1.947;;;291.292.778,16;2.223.608,99
2015;UR;09;Moncloa - Aravaca;093;CIUDAD UNIVERSITARIA;P;Edificio Singular;19;1.975;272.389;14.336;;;206.980.385,41;10.893.704,50
2015;UR;09;Moncloa - Aravaca;093;CIUDAD UNIVERSITARIA;R;Religioso;9;1.950;10.399;1.155;;;10.509.205,58;1.167.689,51
2015;UR;09;Moncloa - Aravaca;093;CIUDAD UNIVERSITARIA;V;Residencial;7.339;1.973;1.553.831;212;;;2.005.547.513,71;273.272,59
2015;UR;09;Moncloa - Aravaca;093;CIUDAD UNIVERSITARIA;Y;Sanidad y Beneficencia;89;1.987;266.780;2.998;;;241.515.595,18;2.713.658,37
2015;UR;09;Moncloa - Aravaca;094;VALDEZARZA;A;AlmacÇn-Estacionamiento;3.174;1.988;177.526;56;;;85.733.975,15;27.011,33
2015;UR;09;Moncloa - Aravaca;094;VALDEZARZA;C;Comercial;796;1.961;56.854;71;;;62.300.644,03;78.267,14
2015;UR;09;Moncloa - Aravaca;094;VALDEZARZA;E;Cultural;9;1.968;73.214;8.135;;;59.476.504,33;6.608.500,48
2015;UR;09;Moncloa - Aravaca;094;VALDEZARZA;G;Ocio y Hosteler°a;3;1.961;314;105;;;328.798,96;109.599,65
2015;UR;09;Moncloa - Aravaca;094;VALDEZARZA;I;Industrial;32;1.958;3.022;94;;;2.267.320,99;70.853,78
2015;UR;09;Moncloa - Aravaca;094;VALDEZARZA;K;Deportivo;5;1.984;9.288;1.858;;;7.500.185,94;1.500.037,19
2015;UR;09;Moncloa - Aravaca;094;VALDEZARZA;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;107;;;;106.685;997;38.066.385,00;355.760,61
2015;UR;09;Moncloa - Aravaca;094;VALDEZARZA;O;Oficinas;10;1.978;1.882;188;;;2.409.698,95;240.969,90
2015;UR;09;Moncloa - Aravaca;094;VALDEZARZA;P;Edificio Singular;1;1.960;16.941;16.941;;;13.893.462,87;13.893.462,87
2015;UR;09;Moncloa - Aravaca;094;VALDEZARZA;R;Religioso;10;1.967;6.887;689;;;7.103.320,77;710.332,08
2015;UR;09;Moncloa - Aravaca;094;VALDEZARZA;V;Residencial;14.166;1.968;1.227.371;87;;;1.384.969.172,30;97.767,13
2015;UR;09;Moncloa - Aravaca;094;VALDEZARZA;Y;Sanidad y Beneficencia;15;1.975;13.958;931;;;17.756.177,74;1.183.745,18
2015;UR;09;Moncloa - Aravaca;095;VALDEMAR÷N;A;AlmacÇn-Estacionamiento;2.135;2.003;100.195;47;;;34.784.675,41;16.292,59
2015;UR;09;Moncloa - Aravaca;095;VALDEMAR÷N;C;Comercial;17;2.003;5.444;320;;;8.551.449,90;503.026,46
2015;UR;09;Moncloa - Aravaca;095;VALDEMAR÷N;E;Cultural;12;1.983;95.816;7.985;;;81.994.332,06;6.832.861,00
2015;UR;09;Moncloa - Aravaca;095;VALDEMAR÷N;G;Ocio y Hosteler°a;42;1.990;24.544;584;;;33.821.054,43;805.263,20
2015;UR;09;Moncloa - Aravaca;095;VALDEMAR÷N;I;Industrial;8;1.979;1.705;213;;;3.094.345,40;386.793,18
2015;UR;09;Moncloa - Aravaca;095;VALDEMAR÷N;K;Deportivo;9;1.997;16.648;1.850;;;9.619.586,22;1.068.842,91
2015;UR;09;Moncloa - Aravaca;095;VALDEMAR÷N;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;314;;;;788.427;2.511;136.232.438,57;433.861,27
2015;UR;09;Moncloa - Aravaca;095;VALDEMAR÷N;O;Oficinas;48;2.002;77.546;1.616;;;105.317.063,47;2.194.105,49
2015;UR;09;Moncloa - Aravaca;095;VALDEMAR÷N;P;Edificio Singular;2;1.979;7.567;3.784;;;7.712.638,91;3.856.319,46
2015;UR;09;Moncloa - Aravaca;095;VALDEMAR÷N;R;Religioso;2;1.982;6.134;3.067;;;1.477.269,95;738.634,98
2015;UR;09;Moncloa - Aravaca;095;VALDEMAR÷N;V;Residencial;2.429;2.001;653.045;269;;;803.097.422,90;330.628,83
2015;UR;09;Moncloa - Aravaca;095;VALDEMAR÷N;Y;Sanidad y Beneficencia;8;1.994;58.870;7.359;;;55.251.275,86;6.906.409,48
2015;UR;09;Moncloa - Aravaca;096;EL PLANT÷O;A;AlmacÇn-Estacionamiento;1.266;2.005;69.399;55;;;35.673.263,72;28.177,93
2015;UR;09;Moncloa - Aravaca;096;EL PLANT÷O;C;Comercial;48;1.990;51.988;1.083;;;67.995.461,97;1.416.572,12
2015;UR;09;Moncloa - Aravaca;096;EL PLANT÷O;E;Cultural;6;1.978;8.668;1.445;;;7.649.727,90;1.274.954,65
2015;UR;09;Moncloa - Aravaca;096;EL PLANT÷O;G;Ocio y Hosteler°a;10;1.964;11.383;1.138;;;12.257.239,97;1.225.724,00
2015;UR;09;Moncloa - Aravaca;096;EL PLANT÷O;I;Industrial;23;1.973;21.951;954;;;17.945.099,93;780.221,74
2015;UR;09;Moncloa - Aravaca;096;EL PLANT÷O;K;Deportivo;7;1.974;7.706;1.101;;;5.867.907,58;838.272,51
2015;UR;09;Moncloa - Aravaca;096;EL PLANT÷O;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;66;;;;215.253;3.261;53.720.486,95;813.946,77
2015;UR;09;Moncloa - Aravaca;096;EL PLANT÷O;O;Oficinas;219;1.998;260.149;1.188;;;322.357.890,01;1.471.953,84
2015;UR;09;Moncloa - Aravaca;096;EL PLANT÷O;R;Religioso;1;1.950;296;296;;;708.972,06;708.972,06
2015;UR;09;Moncloa - Aravaca;096;EL PLANT÷O;T;Espect†culos;7;283;633;90;;;560.836,08;80.119,44
2015;UR;09;Moncloa - Aravaca;096;EL PLANT÷O;V;Residencial;1.065;1.984;452.211;425;;;546.733.807,64;513.365,08
2015;UR;09;Moncloa - Aravaca;096;EL PLANT÷O;Y;Sanidad y Beneficencia;9;1.971;6.830;759;;;6.944.219,66;771.579,96
2015;UR;09;Moncloa - Aravaca;097;ARAVACA;A;AlmacÇn-Estacionamiento;5.698;1.998;211.346;37;;;71.035.668,34;12.466,77
2015;UR;09;Moncloa - Aravaca;097;ARAVACA;C;Comercial;373;1.984;41.029;110;;;56.318.426,00;150.987,74
2015;UR;09;Moncloa - Aravaca;097;ARAVACA;E;Cultural;12;1.980;69.311;5.776;;;69.506.505,94;5.792.208,83
2015;UR;09;Moncloa - Aravaca;097;ARAVACA;G;Ocio y Hosteler°a;4;1.973;3.375;844;;;4.531.657,19;1.132.914,30
2015;UR;09;Moncloa - Aravaca;097;ARAVACA;I;Industrial;29;1.973;3.153;109;;;3.284.294,50;113.251,53
2015;UR;09;Moncloa - Aravaca;097;ARAVACA;K;Deportivo;62;1.987;34.470;556;;;31.958.521,81;515.460,03
2015;UR;09;Moncloa - Aravaca;097;ARAVACA;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;226;;;;1.155.432;5.113;136.074.984,26;602.101,70
2015;UR;09;Moncloa - Aravaca;097;ARAVACA;O;Oficinas;74;1.988;72.342;978;;;75.589.837,38;1.021.484,29
2015;UR;09;Moncloa - Aravaca;097;ARAVACA;P;Edificio Singular;4;1.978;3.061;765;;;2.500.321,33;625.080,33
2015;UR;09;Moncloa - Aravaca;097;ARAVACA;R;Religioso;8;1.974;18.075;2.259;;;19.452.250,51;2.431.531,31
2015;UR;09;Moncloa - Aravaca;097;ARAVACA;T;Espect†culos;1;1.960;1.573;1.573;;;1.749.889,90;1.749.889,90
2015;UR;09;Moncloa - Aravaca;097;ARAVACA;V;Residencial;9.512;1.990;2.037.366;214;;;2.210.601.622,69;232.401,35
2015;UR;09;Moncloa - Aravaca;097;ARAVACA;Y;Sanidad y Beneficencia;18;1.989;63.992;3.555;;;76.459.767,63;4.247.764,87
2015;UR;10;Latina;101;LOS CARMENES;A;AlmacÇn-Estacionamiento;1.972;1.994;106.755;54;;;35.468.744,12;17.986,18
2015;UR;10;Latina;101;LOS CARMENES;C;Comercial;408;1.976;55.925;137;;;47.721.856,61;116.965,33
2015;UR;10;Latina;101;LOS CARMENES;E;Cultural;3;1.981;13.286;4.429;;;10.548.076,25;3.516.025,42
2015;UR;10;Latina;101;LOS CARMENES;G;Ocio y Hosteler°a;5;1.568;520;104;;;431.991,15;86.398,23
2015;UR;10;Latina;101;LOS CARMENES;I;Industrial;20;1.963;29.109;1.455;;;18.276.952,56;913.847,63
2015;UR;10;Latina;101;LOS CARMENES;K;Deportivo;13;1.994;84.427;6.494;;;52.828.541,20;4.063.733,94
2015;UR;10;Latina;101;LOS CARMENES;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;48;;;;541.395;11.279;20.489.202,83;426.858,39
2015;UR;10;Latina;101;LOS CARMENES;O;Oficinas;31;1.986;6.844;221;;;6.683.812,61;215.606,86
2015;UR;10;Latina;101;LOS CARMENES;P;Edificio Singular;2;1.975;9.175;4.588;;;7.789.930,05;3.894.965,02
2015;UR;10;Latina;101;LOS CARMENES;V;Residencial;7.389;1.977;663.635;90;;;572.229.969,83;77.443,49
2015;UR;10;Latina;101;LOS CARMENES;Y;Sanidad y Beneficencia;5;1.994;8.264;1.653;;;8.526.301,46;1.705.260,29
2015;UR;10;Latina;102;PUERTA DEL ANGEL;A;AlmacÇn-Estacionamiento;3.408;1.990;207.960;61;;;74.928.120,12;21.985,95
2015;UR;10;Latina;102;PUERTA DEL ANGEL;C;Comercial;1.744;1.960;167.737;96;;;171.026.567,71;98.065,69
2015;UR;10;Latina;102;PUERTA DEL ANGEL;E;Cultural;32;1.960;49.139;1.536;;;38.598.536,77;1.206.204,27
2015;UR;10;Latina;102;PUERTA DEL ANGEL;G;Ocio y Hosteler°a;7;1.688;3.104;443;;;3.838.754,85;548.393,55
2015;UR;10;Latina;102;PUERTA DEL ANGEL;I;Industrial;74;1.962;17.870;241;;;9.449.132,24;127.690,98
2015;UR;10;Latina;102;PUERTA DEL ANGEL;K;Deportivo;4;1.975;1.356;339;;;921.181,79;230.295,45
2015;UR;10;Latina;102;PUERTA DEL ANGEL;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;48;;;;35.757;745;10.022.105,20;208.793,86
2015;UR;10;Latina;102;PUERTA DEL ANGEL;O;Oficinas;150;1.967;44.552;297;;;38.041.350,29;253.609,00
2015;UR;10;Latina;102;PUERTA DEL ANGEL;P;Edificio Singular;1;1.970;3.548;3.548;;;3.346.899,36;3.346.899,36
2015;UR;10;Latina;102;PUERTA DEL ANGEL;R;Religioso;3;1.968;828;276;;;701.115,20;233.705,07
2015;UR;10;Latina;102;PUERTA DEL ANGEL;T;Espect†culos;1;1.958;2.144;2.144;;;2.341.248,00;2.341.248,00
2015;UR;10;Latina;102;PUERTA DEL ANGEL;V;Residencial;20.038;1.964;1.668.405;83;;;1.559.618.012,57;77.833,02
2015;UR;10;Latina;102;PUERTA DEL ANGEL;Y;Sanidad y Beneficencia;16;1.964;11.258;704;;;10.887.025,15;680.439,07
2015;UR;10;Latina;103;LUCERO;A;AlmacÇn-Estacionamiento;3.925;1.993;184.120;47;;;54.740.250,58;13.946,56
2015;UR;10;Latina;103;LUCERO;C;Comercial;966;1.974;102.347;106;;;90.766.922,73;93.961,62
2015;UR;10;Latina;103;LUCERO;E;Cultural;23;1.972;45.758;1.989;;;33.274.527,79;1.446.718,60
2015;UR;10;Latina;103;LUCERO;G;Ocio y Hosteler°a;14;1.963;1.381;99;;;1.142.970,28;81.640,73
2015;UR;10;Latina;103;LUCERO;I;Industrial;42;1.969;9.661;230;;;4.666.957,24;111.118,03
2015;UR;10;Latina;103;LUCERO;K;Deportivo;9;1.979;7.895;877;;;5.662.023,98;629.113,78
2015;UR;10;Latina;103;LUCERO;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;52;;;;428.075;8.232;12.115.853,50;232.997,18
2015;UR;10;Latina;103;LUCERO;O;Oficinas;76;1.979;13.514;178;;;11.720.904,11;154.222,42
2015;UR;10;Latina;103;LUCERO;P;Edificio Singular;1;2.007;12.740;12.740;;;9.076.052,97;9.076.052,97
2015;UR;10;Latina;103;LUCERO;R;Religioso;5;1.979;4.511;902;;;4.218.952,23;843.790,45
2015;UR;10;Latina;103;LUCERO;V;Residencial;16.165;1.972;1.338.549;83;;;1.221.853.541,85;75.586,36
2015;UR;10;Latina;103;LUCERO;Y;Sanidad y Beneficencia;12;1.986;22.667;1.889;;;22.454.369,63;1.871.197,47
2015;UR;10;Latina;104;ALUCHE;A;AlmacÇn-Estacionamiento;9.288;1.990;339.041;37;;;95.778.595,96;10.312,08
2015;UR;10;Latina;104;ALUCHE;C;Comercial;2.044;1.970;204.947;100;;;160.113.654,40;78.333,49
2015;UR;10;Latina;104;ALUCHE;E;Cultural;45;1.974;121.353;2.697;;;90.525.022,15;2.011.667,16
2015;UR;10;Latina;104;ALUCHE;G;Ocio y Hosteler°a;33;1.972;5.045;153;;;3.573.508,78;108.288,14
2015;UR;10;Latina;104;ALUCHE;I;Industrial;117;1.972;36.143;309;;;21.824.906,59;186.537,66
2015;UR;10;Latina;104;ALUCHE;K;Deportivo;33;1.976;34.848;1.056;;;17.755.589,66;538.048,17
2015;UR;10;Latina;104;ALUCHE;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;60;;;;147.904;2.465;19.104.309,88;318.405,16
2015;UR;10;Latina;104;ALUCHE;O;Oficinas;157;1.972;18.721;119;;;14.879.862,72;94.776,20
2015;UR;10;Latina;104;ALUCHE;P;Edificio Singular;3;1.975;8.132;2.711;;;6.229.555,95;2.076.518,65
2015;UR;10;Latina;104;ALUCHE;R;Religioso;14;1.975;6.268;448;;;5.245.573,34;374.683,81
2015;UR;10;Latina;104;ALUCHE;V;Residencial;29.976;1.970;2.523.706;84;;;2.221.363.905,21;74.104,75
2015;UR;10;Latina;104;ALUCHE;Y;Sanidad y Beneficencia;59;1.972;258.650;4.384;;;195.314.524,21;3.310.415,66
2015;UR;10;Latina;105;CAMPAMENTO;A;AlmacÇn-Estacionamiento;1.820;1.991;62.450;34;;;21.036.834,43;11.558,70
2015;UR;10;Latina;105;CAMPAMENTO;C;Comercial;496;1.971;35.296;71;;;28.132.102,74;56.717,95
2015;UR;10;Latina;105;CAMPAMENTO;E;Cultural;8;1.973;15.525;1.941;;;10.377.230,91;1.297.153,86
2015;UR;10;Latina;105;CAMPAMENTO;G;Ocio y Hosteler°a;13;1.964;1.512;116;;;979.470,33;75.343,87
2015;UR;10;Latina;105;CAMPAMENTO;I;Industrial;74;1.968;5.888;80;;;2.299.834,23;31.078,84
2015;UR;10;Latina;105;CAMPAMENTO;K;Deportivo;4;1.977;7.433;1.858;;;2.156.523,39;539.130,85
2015;UR;10;Latina;105;CAMPAMENTO;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;66;;;;937.349;14.202;146.222.509,78;2.215.492,57
2015;UR;10;Latina;105;CAMPAMENTO;O;Oficinas;44;1.974;7.927;180;;;6.429.823,30;146.132,35
2015;UR;10;Latina;105;CAMPAMENTO;P;Edificio Singular;10;1.943;102.094;10.209;;;96.221.931,77;9.622.193,18
2015;UR;10;Latina;105;CAMPAMENTO;R;Religioso;4;1.974;222;56;;;160.556,20;40.139,05
2015;UR;10;Latina;105;CAMPAMENTO;V;Residencial;8.470;1.973;755.227;89;;;636.298.197,17;75.123,75
2015;UR;10;Latina;105;CAMPAMENTO;Y;Sanidad y Beneficencia;6;1.982;5.280;880;;;4.074.045,45;679.007,58
2015;UR;10;Latina;106;CUATRO VIENTOS;A;AlmacÇn-Estacionamiento;2.182;2.007;63.804;29;;;21.997.559,28;10.081,37
2015;UR;10;Latina;106;CUATRO VIENTOS;C;Comercial;36;2.008;30.114;836;;;15.563.091,58;432.308,10
2015;UR;10;Latina;106;CUATRO VIENTOS;E;Cultural;1;2.008;18.490;18.490;;;15.797.250,51;15.797.250,51
2015;UR;10;Latina;106;CUATRO VIENTOS;G;Ocio y Hosteler°a;2;980;31.494;15.747;;;14.930.808,57;7.465.404,28
2015;UR;10;Latina;106;CUATRO VIENTOS;I;Industrial;18;1.978;103.831;5.768;;;34.899.177,10;1.938.843,17
2015;UR;10;Latina;106;CUATRO VIENTOS;K;Deportivo;1;1.980;241.216;241.216;;;6.158.148,00;6.158.148,00
2015;UR;10;Latina;106;CUATRO VIENTOS;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;112;;;;667.634;5.961;59.649.545,00;532.585,22
2015;UR;10;Latina;106;CUATRO VIENTOS;O;Oficinas;421;2.008;40.363;96;;;48.060.509,98;114.157,98
2015;UR;10;Latina;106;CUATRO VIENTOS;P;Edificio Singular;2;1.982;447.650;223.825;;;127.907.739,71;63.953.869,86
2015;UR;10;Latina;106;CUATRO VIENTOS;V;Residencial;2.289;2.007;280.561;123;;;256.258.268,35;111.952,06
2015;UR;10;Latina;106;CUATRO VIENTOS;Y;Sanidad y Beneficencia;4;2.001;45.427;11.357;;;32.539.642,48;8.134.910,62
2015;UR;10;Latina;107;LAS AGUILAS;A;AlmacÇn-Estacionamiento;2.610;1.988;152.541;58;;;44.462.860,11;17.035,58
2015;UR;10;Latina;107;LAS AGUILAS;C;Comercial;1.164;1.974;191.577;165;;;133.845.442,67;114.987,49
2015;UR;10;Latina;107;LAS AGUILAS;E;Cultural;37;1.973;87.029;2.352;;;53.452.051,27;1.444.650,03
2015;UR;10;Latina;107;LAS AGUILAS;G;Ocio y Hosteler°a;18;1.968;1.190;66;;;930.176,52;51.676,47
2015;UR;10;Latina;107;LAS AGUILAS;I;Industrial;55;1.969;5.934;108;;;2.939.295,08;53.441,73
2015;UR;10;Latina;107;LAS AGUILAS;K;Deportivo;19;1.979;140.487;7.394;;;65.249.487,71;3.434.183,56
2015;UR;10;Latina;107;LAS AGUILAS;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;75;;;;1.269.147;16.922;105.158.142,60;1.402.108,57
2015;UR;10;Latina;107;LAS AGUILAS;O;Oficinas;79;1.994;12.064;153;;;11.444.608,52;144.868,46
2015;UR;10;Latina;107;LAS AGUILAS;P;Edificio Singular;4;1.981;31.067;7.767;;;18.799.099,23;4.699.774,81
2015;UR;10;Latina;107;LAS AGUILAS;R;Religioso;7;1.989;10.280;1.469;;;8.230.834,14;1.175.833,45
2015;UR;10;Latina;107;LAS AGUILAS;V;Residencial;22.927;1.973;1.902.548;83;;;1.398.829.452,58;61.012,32
2015;UR;10;Latina;107;LAS AGUILAS;Y;Sanidad y Beneficencia;19;1.977;32.091;1.689;;;28.047.698,75;1.476.194,67
2015;UR;11;Carabanchel;111;COMILLAS;A;AlmacÇn-Estacionamiento;1.644;1.987;134.224;82;;;43.151.297,73;26.247,75
2015;UR;11;Carabanchel;111;COMILLAS;C;Comercial;903;1.965;96.127;106;;;102.778.752,81;113.819,22
2015;UR;11;Carabanchel;111;COMILLAS;E;Cultural;8;1.951;15.038;1.880;;;9.225.884,21;1.153.235,53
2015;UR;11;Carabanchel;111;COMILLAS;G;Ocio y Hosteler°a;3;1.303;19.840;6.613;;;24.299.724,40;8.099.908,13
2015;UR;11;Carabanchel;111;COMILLAS;I;Industrial;112;1.963;24.310;217;;;14.842.415,94;132.521,57
2015;UR;11;Carabanchel;111;COMILLAS;K;Deportivo;5;1.984;10.367;2.073;;;4.771.175,14;954.235,03
2015;UR;11;Carabanchel;111;COMILLAS;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;27;;;;9.037;335;6.474.752,00;239.805,63
2015;UR;11;Carabanchel;111;COMILLAS;O;Oficinas;187;1.969;15.921;85;;;16.813.300,75;89.910,70
2015;UR;11;Carabanchel;111;COMILLAS;R;Religioso;4;1.969;5.938;1.484;;;3.970.576,32;992.644,08
2015;UR;11;Carabanchel;111;COMILLAS;V;Residencial;10.888;1.966;903.085;83;;;874.802.670,09;80.345,58
2015;UR;11;Carabanchel;112;OPA•EL;A;AlmacÇn-Estacionamiento;4.861;1.984;240.696;50;;;83.202.932,98;17.116,42
2015;UR;11;Carabanchel;112;OPA•EL;C;Comercial;1.049;1.968;121.050;115;;;116.829.453,70;111.372,22
2015;UR;11;Carabanchel;112;OPA•EL;E;Cultural;16;1.973;38.961;2.435;;;31.771.663,06;1.985.728,94
2015;UR;11;Carabanchel;112;OPA•EL;G;Ocio y Hosteler°a;1;1.970;220;220;;;218.464,40;218.464,40
2015;UR;11;Carabanchel;112;OPA•EL;I;Industrial;221;1.968;60.850;275;;;39.265.834,97;177.673,46
2015;UR;11;Carabanchel;112;OPA•EL;K;Deportivo;3;1.992;5.481;1.827;;;3.190.741,75;1.063.580,58
2015;UR;11;Carabanchel;112;OPA•EL;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;67;;;;70.519;1.053;23.634.850,00;352.758,96
2015;UR;11;Carabanchel;112;OPA•EL;O;Oficinas;181;1.978;41.429;229;;;39.939.938,55;220.662,64
2015;UR;11;Carabanchel;112;OPA•EL;P;Edificio Singular;1;1.973;412;412;;;323.377,91;323.377,91
2015;UR;11;Carabanchel;112;OPA•EL;R;Religioso;5;1.976;44.681;8.936;;;10.194.148,40;2.038.829,68
2015;UR;11;Carabanchel;112;OPA•EL;T;Espect†culos;1;1.965;2.425;2.425;;;2.524.760,88;2.524.760,88
2015;UR;11;Carabanchel;112;OPA•EL;V;Residencial;14.898;1.972;1.267.502;85;;;1.198.993.735,68;80.480,18
2015;UR;11;Carabanchel;112;OPA•EL;Y;Sanidad y Beneficencia;3;1.999;9.568;3.189;;;9.707.930,26;3.235.976,75
2015;UR;11;Carabanchel;113;SAN ISIDRO;A;AlmacÇn-Estacionamiento;6.074;1.994;264.831;44;;;72.867.194,20;11.996,57
2015;UR;11;Carabanchel;113;SAN ISIDRO;C;Comercial;1.010;1.969;109.686;109;;;104.942.588,49;103.903,55
2015;UR;11;Carabanchel;113;SAN ISIDRO;E;Cultural;24;1.969;32.407;1.350;;;25.303.906,24;1.054.329,43
2015;UR;11;Carabanchel;113;SAN ISIDRO;G;Ocio y Hosteler°a;2;993;486;243;;;479.605,99;239.803,00
2015;UR;11;Carabanchel;113;SAN ISIDRO;I;Industrial;355;1.972;131.706;371;;;74.841.945,16;210.822,38
2015;UR;11;Carabanchel;113;SAN ISIDRO;K;Deportivo;8;1.978;14.864;1.858;;;8.997.087,07;1.124.635,88
