"id_local";"id_distrito_local";"desc_distrito_local";"id_barrio_local";"desc_barrio_local";"id_ndp_edificio";"id_clase_ndp_edificio";"desc_ndp_edificio";"Cod_Postal";"coordenada_x_local";"coordenada_y_local";"id_tipo_acceso_local";"desc_tipo_acceso_local";"id_situacion_local";"desc_situacion_local";"secuencial_local_PC";"Escalera";"id_planta_agrupado";"id_local_agrupado";"coordenada_x_agrupacion";"coordenada_y_agrupacion";"rotulo";"id_periodo_terraza";"desc_periodo_terraza";"id_situacion_terraza";"desc_situacion_terraza";"Superficie_ES";"Superficie_RA";"Fecha_confir_ult_decreto_resol";"id_ndp_terraza";"id_clase_ndp_terraza";"desc_ndp_terraza";"desc_ubicacion_terraza";"hora_ini_LJ_es";"hora_fin_LJ_es";"hora_ini_LJ_ra";"hora_fin_LJ_ra";"hora_ini_VS_es";"hora_fin_VS_es";"hora_ini_VS_ra";"hora_fin_VS_ra";"mesas_aux_es";"mesas_aux_ra";"mesas_es";"mesas_ra";"sillas_es";"sillas_ra";"id_terraza"
"280022717";"5";"CHAMARTIN           ";"505";"NUEVA ESPAÑA        ";"11025659";"1";"PASEO  CASTELLANA NUM 190   ";"28046";"441598,6";"4479211,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"BAR DE PALMERO";"1";"Anual";"1";"Abierta";"6,5";"6,5";"02/02/2016";"11025659";"1";"PASEO  CASTELLANA NUM 190   ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"3";"3";"9";"9";"3220"
"280022729";"5";"CHAMARTIN           ";"505";"NUEVA ESPAÑA        ";"11025682";"1";"CALLE  FELIX BOIX NUM 6   ";"28036";"441654,6";"4479397,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"CAFETERIA RAST";"1";"Anual";"1";"Abierta";"28";"28";"07/07/2016";"11025682";"1";"CALLE  FELIX BOIX NUM 6   ";"Acera";"5.14";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"7";"7";"28";"28";"3635"
"280022732";"5";"CHAMARTIN           ";"505";"NUEVA ESPAÑA        ";"11025683";"1";"CALLE  FELIX BOIX NUM 8   ";"28036";"441660,6";"4479398,53";"1";"Puerta Calle";"1";"Abierto";"40";"";"PB";"";"";"";"MUESTRA";"2";"Estacional";"1";"Abierta";"14,18";"";"30/06/2017";"11025683";"1";"CALLE  FELIX BOIX NUM 8   ";"Acera";"08:00:00";"00:00:00";"";"";"08:00:00";"00:00:00";"";"";"0";"";"5";"";"20";"";"6206"
"280022740";"5";"CHAMARTIN           ";"505";"NUEVA ESPAÑA        ";"11025691";"1";"CALLE  DOCTOR FLEMING NUM 52   ";"28036";"441705,6";"4479308,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"EL HORREO ASTURIANO";"1";"Anual";"1";"Abierta";"52,06";"41,79";"17/02/2015";"11025691";"1";"CALLE  DOCTOR FLEMING NUM 52   ";"Acera";"2.50";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"21";"16";"60";"46";"1535"
"280022748";"5";"CHAMARTIN           ";"505";"NUEVA ESPAÑA        ";"11025701";"1";"CALLE  JUAN HURTADO DE MENDOZA NUM 13   ";"28036";"441754,6";"4479130,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"BABY BEEF RUBAIYAT";"1";"Anual";"1";"Abierta";"43,22";"43,22";"29/04/2016";"11025700";"1";"CALLE  JUAN HURTADO DE MENDOZA NUM 11   ";"Acera";"6.50";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"1";"1";"13";"13";"39";"39";"3440"
"280022757";"5";"CHAMARTIN           ";"505";"NUEVA ESPAÑA        ";"11025718";"1";"CALLE  GENERAL GALLEGOS NUM 1   ";"28036";"441785,6";"4479170,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"RESTAURANTE LA CHAMARTINA- PEPA";"1";"Anual";"1";"Abierta";"65,91";"32,95";"19/08/2014";"11025718";"1";"CALLE  GENERAL GALLEGOS NUM 1   ";"Acera";"3.08";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"2";"1";"23";"11";"46";"22";"818"
"280022758";"5";"CHAMARTIN           ";"505";"NUEVA ESPAÑA        ";"11025718";"1";"CALLE  GENERAL GALLEGOS NUM 1   ";"28036";"441803,6";"4479168,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"CRICKET CAFE BAR";"1";"Anual";"1";"Abierta";"3,24";"12,96";"24/11/2014";"11025718";"1";"CALLE  GENERAL GALLEGOS NUM 1   ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"2";"2";"8";"8";"1111"
"280022919";"5";"CHAMARTIN           ";"505";"NUEVA ESPAÑA        ";"11026409";"1";"CALLE  PRINCIPE DE VERGARA NUM 280   ";"28016";"442647,6";"4478993,51";"1";"Puerta Calle";"1";"Abierto";"40";"";"PB";"";"";"";"BELLA VISTA RESTAURACION";"1";"Anual";"1";"Abierta";"21";"10,5";"06/07/2015";"11026409";"1";"CALLE  PRINCIPE DE VERGARA NUM 280   ";"Acera";"6.40";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"12";"6";"24";"12";"2793"
"280022951";"5";"CHAMARTIN           ";"506";"CASTILLA            ";"11026985";"1";"PLAZA  DUQUE DE PASTRANA NUM 3   ";"28036";"442517,6";"4479911,52";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"BAR CAFETERIA ENRO";"2";"Estacional";"1";"Abierta";"14,7";"14,7";"27/11/2014";"11026985";"1";"PLAZA  DUQUE DE PASTRANA NUM 3   ";"Acera";"3.80";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"";"6";"";"22";"";"1122"
"280022993";"5";"CHAMARTIN           ";"505";"NUEVA ESPAÑA        ";"11026401";"1";"AVENIDA  ALBERTO ALCOCER NUM 47   ";"28016";"442451,6";"4478909,52";"1";"Puerta Calle";"1";"Abierto";"40";"";"PB";"";"";"";"ALLS PIZZA";"1";"Anual";"1";"Abierta";"40,46";"11,56";"21/05/2015";"11026401";"1";"AVENIDA  ALBERTO ALCOCER NUM 47   ";"Acera";"4.80";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"14";"4";"56";"16";"2449"
"280023033";"5";"CHAMARTIN           ";"506";"CASTILLA            ";"11027184";"1";"CALLE  AGUSTIN DE FOXA NUM 26   ";"28036";"441874,61";"4480123,53";"1";"Puerta Calle";"1";"Abierto";"40";"";"PB";"";"";"";"LA TABERNA DE ANGELA";"1";"Anual";"1";"Abierta";"12,96";"12,96";"23/05/2017";"11027184";"1";"CALLE  AGUSTIN DE FOXA NUM 26   ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"4";"4";"16";"16";"6024"
"280023081";"5";"CHAMARTIN           ";"506";"CASTILLA            ";"11027294";"1";"CALLE  MAURICIO LEGENDRE NUM 11   ";"28046";"441780,61";"4480153,53";"1";"Puerta Calle";"1";"Abierto";"30";"";"PB";"";"";"";"DALA'S";"1";"Anual";"1";"Abierta";"56,38";"56,38";"31/07/2014";"11027294";"1";"CALLE  MAURICIO LEGENDRE NUM 11   ";"Bulevar";"0.00";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"10";"10";"40";"40";"756"
"280023114";"5";"CHAMARTIN           ";"505";"NUEVA ESPAÑA        ";"11026810";"1";"CALLE  CRUCERO 25 DE MAYO NUM 11   ";"28016";"443048,6";"4479340,51";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"LAS MENINAS BAR RESTAURANTE";"2";"Estacional";"1";"Abierta";"21,78";"";"05/12/2016";"11026810";"1";"CALLE  CRUCERO 25 DE MAYO NUM 11   ";"Otros";"0.00";"10:00:00";"";"";"10:00:00";"02:30:00";"";"";"0";"";"7";"";"27";"";"3910"
"280023156";"5";"CHAMARTIN           ";"506";"CASTILLA            ";"11027415";"1";"AVENIDA  BURGOS NUM 34   ";"28036";"442805,61";"4481251,52";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"SR";"1";"Anual";"1";"Abierta";"25,55";"25,55";"24/10/2016";"11027415";"1";"AVENIDA  BURGOS NUM 34   ";"Acera";"4.00";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"14";"14";"38";"38";"3852"
"280023180";"5";"CHAMARTIN           ";"502";"PROSPERIDAD         ";"11027456";"1";"CALLE  CORAZON DE MARIA NUM 58   ";"28002";"443475,58";"4477431,5";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"TRASTEVERE";"1";"Anual";"1";"Abierta";"36,57";"30,1";"05/04/2017";"11027456";"1";"CALLE  CORAZON DE MARIA NUM 58   ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"12";"10";"42";"34";"5821"
"280023271";"5";"CHAMARTIN           ";"506";"CASTILLA            ";"20103414";"1";"CALLE  CONDE DE TORRALBA NUM 19   ";"28046";"441967,61";"4481212,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"BAR ASOCIACION";"2";"Estacional";"1";"Abierta";"23,76";"";"24/04/2017";"20103414";"1";"CALLE  CONDE DE TORRALBA NUM 19   ";"Otros";"08:00:00";"01:30:00";"";"";"08:00:00";"01:30:00";"";"";"0";"";"8";"";"32";"";"5880"
"280023290";"5";"CHAMARTIN           ";"502";"PROSPERIDAD         ";"20113156";"1";"CALLE  PADRE CLARET NUM 12   ";"28002";"443685,58";"4477707,5";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"EL RINCONCITO MARISQUERIA RESTAURANTE";"1";"Anual";"1";"Abierta";"12,3";"4,68";"10/02/2015";"20113156";"1";"CALLE  PADRE CLARET NUM 12   ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"8";"2";"20";"6";"1516"
"280023314";"5";"CHAMARTIN           ";"504";"HISPANOAMERICA      ";"11027563";"1";"CALLE  PRINCIPE DE VERGARA NUM 252   ";"28016";"442602,59";"4478520,51";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"LA SUSHI";"2";"Estacional";"1";"Abierta";"31,62";"";"23/02/2017";"11027564";"1";"CALLE  URUGUAY NUM 1   ";"Acera";"10:00:00";"01:00:00";"";"";"10:00:00";"02:30:00";"";"";"0";"";"11";"";"44";"";"5665"
"280023414";"5";"CHAMARTIN           ";"504";"HISPANOAMERICA      ";"11027560";"1";"CALLE  PRINCIPE DE VERGARA NUM 258   ";"28016";"442611,59";"4478607,51";"1";"Puerta Calle";"1";"Abierto";"40";"";"PB";"";"";"";"CIEN PIZZITAS";"1";"Anual";"1";"Abierta";"19,6";"19,6";"27/08/2015";"11027560";"1";"CALLE  PRINCIPE DE VERGARA NUM 258   ";"Acera";"8.25";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"8";"8";"32";"32";"2953"
"280023502";"5";"CHAMARTIN           ";"504";"HISPANOAMERICA      ";"31022918";"1";"CALLE  VICTOR DE LA SERNA NUM 2   ";"28016";"442840,59";"4478134,51";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"BACCIU";"1";"Anual";"1";"Abierta";"27,57";"27,57";"03/05/2016";"31022918";"1";"CALLE  VICTOR DE LA SERNA NUM 2   ";"Acera";"6.00";"08:00:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"0";"0";"8";"8";"4";"4";"3446"
"280023507";"5";"CHAMARTIN           ";"504";"HISPANOAMERICA      ";"31022918";"1";"CALLE  VICTOR DE LA SERNA NUM 2   ";"28016";"442883,59";"4478126,51";"1";"Puerta Calle";"1";"Abierto";"80";"";"PB";"";"";"";"EL GABOUSSI FALAFEL";"2";"Estacional";"1";"Abierta";"16,2";"";"20/04/2017";"11024395";"1";"AVENIDA  RAMON Y CAJAL NUM 21   ";"Acera";"08:00:00";"01:30:00";"";"";"08:00:00";"01:30:00";"";"";"0";"";"5";"";"20";"";"5864"
"280023521";"5";"CHAMARTIN           ";"501";"EL VISO             ";"31021329";"1";"CALLE  PRINCIPE DE VERGARA NUM 207  D";"28002";"442459,59";"4477955,51";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"RESTAURANTE CAZORLA";"1";"Anual";"1";"Abierta";"47,33";"47,33";"26/08/2014";"20103225";"1";"CALLE  RODRIGUEZ MARIN NUM 80   ";"Acera";"2.67";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"18";"18";"68";"68";"828"
"280023605";"21";"BARAJAS             ";"2101";"ALAMEDA DE OSUNA    ";"11139980";"1";"AVENIDA  CANTABRIA NUM 39   ";"28042";"450327,57";"4478708,4";"1";"Puerta Calle";"1";"Abierto";"50";"";"PB";"";"";"";"PIZZERÍA HELADERÍA SIENNA";"1";"Anual";"1";"Abierta";"38,88";"38,88";"08/05/2017";"11139980";"1";"AVENIDA  CANTABRIA NUM 39   ";"Acera";"3.59";"08:00:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"0";"0";"12";"12";"48";"48";"5942"
"280023707";"21";"BARAJAS             ";"2103";"CASCO H.BARAJAS     ";"11140608";"1";"PLAZA  MERCURIO NUM 6   ";"28042";"451076,58";"4480607,39";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"THE CATEHEDRAL IRISH TAVERN";"2";"Estacional";"1";"Abierta";"7,1";"";"17/01/2017";"11140608";"1";"PLAZA  MERCURIO NUM 6   ";"Acera";"2.50";"10:00:00";"";"";"10:00:00";"02:30:00";"";"";"0";"";"4";"";"8";"";"5060"
"280023750";"21";"BARAJAS             ";"2103";"CASCO H.BARAJAS     ";"11141035";"1";"CALLE  BOTICA NUM 2   ";"28042";"450974,58";"4480491,4";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"EL PORTAL";"1";"Anual";"1";"Abierta";"36";"36";"17/01/2017";"11141040";"1";"PLAZA  MAYOR DE BARAJAS NUM 4   ";"Acera";"4.25";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"10";"10";"40";"40";"5061"
"280023764";"21";"BARAJAS             ";"2103";"CASCO H.BARAJAS     ";"11141098";"1";"CALLE  CANAL DE SUEZ NUM 9   ";"28042";"450792,58";"4480297,4";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"BAR AVILA";"1";"Anual";"1";"Abierta";"17,64";"17,64";"27/04/2017";"11141098";"1";"CALLE  CANAL DE SUEZ NUM 9   ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"6";"6";"22";"22";"5897"
"280026306";"5";"CHAMARTIN           ";"506";"CASTILLA            ";"20089761";"1";"CALLE  CARDENAL MARCELO SPINOLA NUM 8   ";"28016";"443198,6";"4479792,51";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"PIZZA JARDIN";"1";"Anual";"1";"Abierta";"77,17";"77,17";"29/08/2016";"20089761";"1";"CALLE  CARDENAL MARCELO SPINOLA NUM 8   ";"Acera";"6.86";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";"0";"0";"16";"16";"48";"48";"3769"
"280027232";"5";"CHAMARTIN           ";"503";"CIUDAD JARDIN       ";"20113425";"1";"CALLE  MANTUANO NUM 1   ";"28002";"0";"0";"0";"Agrupado";"1";"Abierto";"0";"";"PB";"9";"442839,59";"4477306,5";"POR DETERMINAR";"1";"Anual";"1";"Abierta";"16,38";"16,38";"09/06/2017";"11023873";"1";"CALLE  LOPEZ DE HOYOS NUM 81   ";"Acera";"5.74";"08:00:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"0";"0";"6";"6";"16";"16";"6095"
"280027465";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"31053614";"1";"AVENIDA  GENERAL PERON NUM 40   ";"28020";"0";"0";"0";"Agrupado";"1";"Abierto";"0";"";"PB";"51";"441300,6";"4478084,53";"MAMA FRAMBOISE";"1";"Anual";"1";"Abierta";"89,1";"89,1";"10/01/2017";"31053614";"1";"AVENIDA  GENERAL PERON NUM 40   ";"Otros";"10:00:00";"23:00:00";"10:00:00";"23:00:00";"10:00:00";"23:00:00";"10:00:00";"23:00:00";"0";"0";"38";"38";"76";"76";"4770"
"280029559";"6";"TETUAN              ";"601";"BELLAS VISTAS       ";"11028126";"1";"CALLE  CASTILLA NUM 62   ";"28039";"439962,61";"4478293,54";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"ALAMEDA DEL VALLE";"2";"Estacional";"1";"Abierta";"12,2";"";"10/10/2017";"11028126";"1";"CALLE  CASTILLA NUM 62   ";"Acera";"08:00:00";"01:30:00";"";"";"08:00:00";"01:30:00";"";"";"0";"";"6";"";"12";"";"6388"
"280029672";"6";"TETUAN              ";"601";"BELLAS VISTAS       ";"11028332";"1";"AVENIDA  PABLO IGLESIAS NUM 94   ";"28039";"439662,61";"4478718,55";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"RESTAURANTE LA DEHESA";"1";"Anual";"1";"Abierta";"36";"36";"16/01/2017";"11028332";"1";"AVENIDA  PABLO IGLESIAS NUM 94   ";"Acera";"3.50";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:00:00";"10:00:00";"00:00:00";"0";"0";"10";"10";"40";"40";"5014"
"280029775";"6";"TETUAN              ";"601";"BELLAS VISTAS       ";"11028680";"1";"CALLE  BRAVO MURILLO NUM 179   ";"28020";"440372,61";"4478311,54";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"CAFETERIA ESTRECHO";"2";"Estacional";"1";"Abierta";"45,36";"";"16/01/2017";"11028680";"1";"CALLE  BRAVO MURILLO NUM 179   ";"Acera";"3.66";"10:00:00";"";"";"10:00:00";"02:00:00";"";"";"0";"";"8";"";"32";"";"4992"
"280030040";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029197";"1";"CALLE  DON QUIJOTE NUM 1   ";"28020";"440690,6";"4477585,53";"1";"Puerta Calle";"1";"Abierto";"50";"";"PB";"";"";"";"TABERNA LAS TORERAS CERVECERIA";"2";"Estacional";"1";"Abierta";"18,72";"";"16/01/2017";"20010996";"1";"CALLE  RAIMUNDO FERNANDEZ VILLAVERDE NUM 39   ";"Acera";"2.60";"10:00:00";"";"";"10:00:00";"00:00:00";"";"";"0";"";"8";"";"24";"";"4930"
"280030069";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029304";"1";"CALLE  BASILICA NUM 17   ";"28020";"440996,6";"4477833,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"RESTAURANTE PEDRALBES";"2";"Estacional";"1";"Abierta";"44,78";"";"16/01/2017";"11029303";"1";"CALLE  BASILICA NUM 15   ";"Acera";"5.18";"10:00:00";"";"";"10:00:00";"02:00:00";"";"";"0";"";"13";"";"52";"";"4957"
"280030103";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029233";"1";"CALLE  HERNANI NUM 48   ";"28020";"440717,6";"4477725,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"CAFETERIA NIGOLA RESTAURANTE";"2";"Estacional";"1";"Abierta";"21,85";"";"16/01/2017";"11029233";"1";"CALLE  HERNANI NUM 48   ";"Acera";"3.87";"10:00:00";"";"";"10:00:00";"23:45:00";"";"";"0";"";"6";"";"22";"";"5040"
"280030112";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029246";"1";"CALLE  EDGAR NEVILLE NUM 8   ";"28020";"440902,6";"4477657,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"CAPRI8";"2";"Estacional";"1";"Abierta";"19,44";"";"16/01/2017";"11029246";"1";"CALLE  EDGAR NEVILLE NUM 8   ";"Acera";"2.50";"10:00:00";"";"";"10:00:00";"02:00:00";"";"";"0";"";"6";"";"17";"";"4970"
"280030153";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"31053614";"1";"AVENIDA  GENERAL PERON NUM 40   ";"28020";"0";"0";"0";"Agrupado";"1";"Abierto";"0";"";"1";"EX1";"441300,6";"4478084,53";"LATAGLIATELLA";"1";"Anual";"1";"Abierta";"4,68";"4,68";"10/01/2017";"31053614";"1";"AVENIDA  GENERAL PERON NUM 40   ";"Otros";"10:00:00";"21:00:00";"10:00:00";"00:00:00";"10:00:00";"21:00:00";"10:00:00";"00:00:00";"0";"0";"2";"2";"6";"6";"4769"
"280030171";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029280";"1";"CALLE  ORENSE NUM 18   ";"28020";"441107,6";"4477985,53";"1";"Puerta Calle";"1";"Abierto";"100";"";"PB";"";"";"";"RESTAURANTE BAR RITA";"1";"Anual";"1";"Abierta";"28,88";"28,88";"16/01/2017";"11029280";"1";"CALLE  ORENSE NUM 18   ";"Calle peatonal";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:00:00";"10:00:00";"00:00:00";"0";"0";"8";"8";"32";"32";"4929"
"280030371";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11030021";"1";"CALLE  ORENSE NUM 32   ";"28020";"441101,6";"4478353,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"TORITO CERVECERIA TAPAS";"2";"Estacional";"1";"Abierta";"12,96";"";"16/01/2017";"11030021";"1";"CALLE  ORENSE NUM 32   ";"Acera";"3.00";"10:00:00";"";"";"10:00:00";"02:00:00";"";"";"0";"";"4";"";"16";"";"4942"
"280030398";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029661";"1";"CALLE  REINA MERCEDES NUM 2   ";"28020";"440669,6";"4478031,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"CAFETERIA VENUS";"2";"Estacional";"1";"Abierta";"19,62";"";"16/01/2017";"11029661";"1";"CALLE  REINA MERCEDES NUM 2   ";"Acera";"3.15";"10:00:00";"";"";"10:00:00";"00:00:00";"";"";"0";"";"6";"";"22";"";"4950"
"280030403";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029677";"1";"CALLE  EDGAR NEVILLE NUM 25   ";"28020";"440902,6";"4477930,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"BAR CAMPONALI";"1";"Anual";"1";"Abierta";"45,62";"45,62";"16/01/2017";"11029677";"1";"CALLE  EDGAR NEVILLE NUM 25   ";"Acera";"2.55";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:00:00";"10:00:00";"00:00:00";"0";"0";"26";"26";"52";"52";"5033"
"280030411";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029686";"1";"CALLE  EDGAR NEVILLE NUM 32   ";"28020";"440943,6";"4478148,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"LA ANDALUZA";"1";"Anual";"1";"Abierta";"824";"824";"20/11/2017";"11029686";"1";"CALLE  EDGAR NEVILLE NUM 32   ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"0";"0";"10";"10";"24";"24";"6477"
"280030419";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029690";"1";"AVENIDA  GENERAL PERON NUM 24   ";"28020";"441011,6";"4478178,53";"1";"Puerta Calle";"1";"Abierto";"30";"";"PB";"";"";"";"CERVECERIA 100 MONTADITOS";"1";"Anual";"1";"Abierta";"17,28";"17,28";"16/01/2017";"11029690";"1";"AVENIDA  GENERAL PERON NUM 24   ";"Calle peatonal";"0.00";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:00:00";"10:00:00";"00:00:00";"0";"0";"12";"12";"24";"24";"4943"
"280030470";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11029765";"1";"CALLE  DULCINEA NUM 65   ";"28020";"440677,6";"4478176,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"MARISQUERIA LA BAHIA";"2";"Estacional";"1";"Abierta";"12,96";"";"16/01/2017";"11029765";"1";"CALLE  DULCINEA NUM 65   ";"Acera";"3.10";"10:00:00";"";"";"10:00:00";"02:30:00";"";"";"0";"";"4";"";"16";"";"4916"
"280030639";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11030023";"1";"CALLE  ORENSE NUM 36   ";"28020";"441100,6";"4478459,53";"1";"Puerta Calle";"1";"Abierto";"80";"";"PB";"";"";"";"JALEO BAR";"1";"Anual";"1";"Abierta";"24";"24";"07/08/2017";"11030023";"1";"CALLE  ORENSE NUM 36   ";"Acera";"17:00:00";"00:00:00";"17:00:00";"23:30:00";"17:00:00";"01:30:00";"17:00:00";"23:30:00";"0";"0";"15";"15";"60";"60";"6305"
"280030742";"6";"TETUAN              ";"602";"CUATRO CAMINOS      ";"11030124";"1";"AVENIDA  PRESIDENTE CARMONA NUM 10   ";"28020";"440916,6";"4478426,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"VINOTECA CONSENTIDO";"1";"Anual";"1";"Abierta";"18,72";"18,72";"16/01/2017";"11030125";"1";"AVENIDA  PRESIDENTE CARMONA NUM 10  A";"Acera";"2.80";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"00:00:00";"10:00:00";"00:00:00";"0";"0";"7";"7";"24";"24";"4966"
"280030865";"6";"TETUAN              ";"603";"CASTILLEJOS         ";"11030462";"1";"CALLE  INFANTA MERCEDES NUM 61   ";"28020";"440921,61";"4479039,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"PB";"";"";"";"EL RINCON DEL SITU";"2";"Estacional";"1";"Abierta";"38,86";"";"16/01/2017";"11030462";"1";"CALLE  INFANTA MERCEDES NUM 61   ";"Acera";"3.15";"10:00:00";"";"";"10:00:00";"01:30:00";"";"";"0";"";"17";"";"50";"";"4984"
"280030926";"6";"TETUAN              ";"603";"CASTILLEJOS         ";"11030599";"1";"CALLE  POETA JOAN MARAGALL NUM 23   ";"28020";"441264,6";"4478796,53";"1";"Puerta Calle";"1";"Abierto";"10";"";"PB";"";"";"";"MONKS";"1";"Anual";"1";"Abierta";"42,12";"42,12";"16/01/2017";"11030599";"1";"CALLE  POETA JOAN MARAGALL NUM 23   ";"Acera";"3.90";"10:00:00";"10:00:00";"00:00:00";"10:00:00";"02:00:00";"10:00:00";"00:00:00";"0";"0";"17";"17";"50";"50";"4965"
